timestamp,hashed_mac,student_id,student_name,status
2025-m-04 16:33:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:33:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:33:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:33:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:33:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:33:31,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:33:36,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:33:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:33:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:33:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:33:57,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:34:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:34:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:24,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:35:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:35:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:36:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:36:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:36:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:36:40,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:36:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:36:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:16,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:21,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:37:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:37:57,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:28,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:33,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:38:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:38:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:39:09,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:39:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:39:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:39:40,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:45,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:39:50,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:39:55,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:16,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:21,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:31,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:36,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:40:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:40:57,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:28,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:33,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:41:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:41:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:42:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:42:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:24,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:42:29,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:34,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:42:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:42:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:42:55,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:05,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:10,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:15,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:20,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:41,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:46,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:43:51,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:43:56,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:01,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:16,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:44:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:44:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:28,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:33,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:39,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:44,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:49,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:45:54,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:45:59,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:46:09,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:46:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:25,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:46:30,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:35,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:46:40,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:45,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:46:50,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:46:55,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:00,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:06,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:11,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:17,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:22,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:27,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:47:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:47:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:03,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:48:08,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:13,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:48:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:26,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:48:32,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:37,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:48:42,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:47,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:48:52,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:48:57,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:02,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:07,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:12,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:18,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:23,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:28,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:33,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:38,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:43,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:48,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:49:53,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:49:58,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:50:04,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:50:09,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
2025-m-04 16:50:14,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,ABSENT
2025-m-04 16:50:19,df61ea1e163464e038a5c494d616600279e639105dc77408a7f3cab4747eeab0,S1001,Alice Johnson,PRESENT
